customerID,Dependents,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,gender,InternetService,Contract,PaymentMethod,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
6082-GLJIX,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,18,19.25,331.35,No
5143-EGQFK,No,No,No,No,No,Yes,No,No,Yes,Female,DSL,Month-to-month,Electronic check,1,10,29.65,291.4,Yes
4919-IKATY,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,5,84.5,453.75,Yes
2495-TTHBQ,Yes,No,No,No,No,No,No,No,Yes,Female,No,One year,Mailed check,0,4,20.4,84.75,No
0485-ZBSLN,Yes,Yes,No,No,No,No,No,No,No,Male,No,Two year,Credit card (automatic),0,65,24.75,1715.1,No
3810-PJUHR,Yes,Yes,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,70,25.35,1715.15,No
9050-QLROH,No,Yes,No,No,Yes,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),0,18,90.7,1597.25,Yes
0847-HGRML,Yes,No,No,No,No,No,No,No,No,Male,No,Two year,Bank transfer (automatic),0,62,20.0,1250.1,No
8232-CTLKO,Yes,No,Yes,No,No,No,Yes,No,Yes,Female,DSL,Two year,Electronic check,0,66,59.75,3996.8,No
9227-YBAXE,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),0,65,82.5,5215.1,No
6168-WFVVF,No,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,3,70.3,235.5,Yes
9860-LISIZ,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Mailed check,0,34,20.35,673.2,No
0112-QAWRZ,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,16,90.8,1442.2,No
0877-SDMBN,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Female,Fiber optic,One year,Bank transfer (automatic),0,54,103.95,5639.05,Yes
2786-GCDPI,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,50,104.95,5222.35,No
4043-MKDTV,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,0,71,105.25,7291.75,No
8065-YKXKD,No,Yes,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,10,74.75,799.65,Yes
9637-EIHEQ,No,No,No,No,No,Yes,No,No,Yes,Female,DSL,Month-to-month,Electronic check,0,1,50.8,50.8,Yes
9229-RQABD,No,Yes,No,No,No,No,No,No,No,Male,No,One year,Mailed check,0,18,23.75,424.5,No
8313-KTIHG,No,No,No,No,No,Yes,Yes,No,Yes,Male,DSL,Month-to-month,Electronic check,0,4,61.3,249.4,No
5320-BRKGK,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Female,DSL,Two year,Mailed check,0,58,75.8,4415.75,No
6284-KMNUF,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Female,Fiber optic,One year,Electronic check,0,56,98.0,5270.6,No
9689-PTNPG,No,No,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,2,80.25,144.55,Yes
9465-RWMXL,No,Yes,No,No,Yes,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,32,78.9,2447.95,Yes
6229-UOLQL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Male,DSL,One year,Mailed check,0,56,52.0,2884.9,No
2362-IBOOY,No,Yes,No,No,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,36,84.75,3050.15,Yes
3137-LUPIX,No,Yes,No,No,No,Yes,Yes,No,Yes,Female,DSL,Month-to-month,Mailed check,0,4,64.4,253.0,No
0843-WTBXE,No,Yes,No,No,No,No,Yes,No,No,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,53,85.45,4517.25,Yes
6143-JQKEA,No,No,No,No,No,No,No,No,Yes,Male,DSL,Month-to-month,Credit card (automatic),0,10,45.8,436.2,No
8676-OOQEJ,No,No,No,No,No,Yes,No,No,No,Male,DSL,Month-to-month,Electronic check,0,4,30.5,118.4,No
5515-IDEJJ,Yes,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,1,19.9,19.9,Yes
9701-CDXHR,No,No,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Mailed check,0,51,69.15,3649.6,No
7450-NWRTR,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,12,99.45,1200.15,Yes
8124-NZVGJ,No,No,No,No,No,Yes,Yes,Yes,Yes,Female,DSL,One year,Mailed check,0,6,49.25,255.6,No
2162-FRZAA,Yes,No,No,Yes,Yes,Yes,No,No,No,Male,DSL,Two year,Bank transfer (automatic),0,63,39.35,2395.05,No
5376-DEQCP,No,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,1,70.6,70.6,Yes
5118-MUEYH,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,48,105.1,5083.55,No
9095-HFAFX,No,No,No,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,5,81.0,389.6,Yes
5627-TVBPP,Yes,No,No,No,No,No,No,No,Yes,Female,No,One year,Credit card (automatic),0,35,20.1,644.5,No
2379-ENZGV,No,No,No,Yes,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,6,84.85,523.5,Yes
3936-QQFLL,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,2,19.75,39.3,No
2589-AYCRP,No,No,No,No,No,No,No,No,No,Female,No,One year,Bank transfer (automatic),0,50,19.75,989.05,No
4067-HLYQI,No,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,33,70.4,2406.1,No
5124-EOGYE,No,No,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,31,20.45,638.55,No
5057-RKGLH,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,9,20.35,191.1,No
0292-WEGCH,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Female,DSL,Month-to-month,Electronic check,0,54,86.2,4524.05,No
8910-ICHIU,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Female,Fiber optic,One year,Credit card (automatic),0,46,95.65,4664.2,No
4097-YODCF,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Male,Fiber optic,One year,Electronic check,0,34,103.8,3470.8,No
9715-WZCLW,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,0,71,97.2,6910.3,No
9786-YWNHU,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Female,DSL,Two year,Mailed check,0,63,63.55,4014.2,No
6407-GSJNL,No,Yes,No,No,No,No,No,No,No,Female,No,Two year,Bank transfer (automatic),0,51,24.95,1288.0,No
6005-OBZPH,No,Yes,No,Yes,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,26,89.15,2277.65,Yes
4049-ZPALD,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Two year,Bank transfer (automatic),0,64,99.0,6375.8,No
7932-WPTDS,No,No,No,No,No,No,No,No,Yes,Female,DSL,Month-to-month,Electronic check,1,1,24.8,24.8,Yes
3733-UOCWF,No,Yes,No,Yes,No,Yes,No,No,Yes,Male,Fiber optic,One year,Bank transfer (automatic),1,61,85.55,5251.75,No
6833-JMZYP,No,No,No,No,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,15,94.0,1505.45,No
2722-VOJQL,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Male,Fiber optic,One year,Credit card (automatic),0,64,105.65,6903.1,Yes
1310-QRITU,No,Yes,No,No,No,No,No,No,Yes,Female,DSL,Month-to-month,Electronic check,0,18,50.3,913.3,No
8961-QDZZJ,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Female,Fiber optic,One year,Electronic check,0,57,95.0,5535.8,No
9715-SBVSU,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Male,DSL,Two year,Bank transfer (automatic),0,14,61.4,815.55,No
8490-BXHEO,No,Yes,No,Yes,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),1,18,80.55,1411.65,No
7173-TETGO,No,Yes,Yes,No,No,No,No,No,No,Female,Fiber optic,Two year,Bank transfer (automatic),1,72,78.5,5602.25,No
7929-SKFGK,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Fiber optic,Two year,Credit card (automatic),0,70,114.3,8244.3,No
2300-RQGOI,No,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,38,20.05,741.5,No
3563-SVYLG,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Male,DSL,Two year,Credit card (automatic),0,68,62.65,4375.8,No
5228-EXCET,No,No,No,No,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,13,80.85,1008.7,Yes
6435-VWCCY,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Male,Fiber optic,Two year,Credit card (automatic),1,65,92.7,5968.4,No
4998-IKFSE,No,Yes,No,No,Yes,No,Yes,Yes,No,Female,Fiber optic,Month-to-month,Electronic check,0,30,100.45,3096.9,No
8630-QSGXK,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Male,DSL,Two year,Bank transfer (automatic),0,51,75.2,3901.25,No
2455-USLMV,No,Yes,Yes,No,Yes,No,No,No,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,31,84.75,2613.4,No
7394-FKDNK,No,No,No,No,No,No,Yes,Yes,No,Female,Fiber optic,Month-to-month,Electronic check,0,9,89.45,853.1,Yes
9488-FVZCC,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),0,72,79.5,5661.7,No
6331-LWDTQ,No,Yes,No,No,No,No,Yes,Yes,Yes,Male,DSL,Month-to-month,Credit card (automatic),0,10,72.15,794.25,Yes
5995-WWKKG,No,No,No,No,No,No,No,No,Yes,Female,No,One year,Electronic check,0,37,19.8,695.05,No
1597-FZREH,No,No,No,No,Yes,Yes,Yes,Yes,No,Female,DSL,Month-to-month,Electronic check,0,2,76.4,160.8,Yes
7879-CGSFV,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Male,Fiber optic,One year,Mailed check,0,55,100.9,5552.05,No
9921-EZKBY,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,33,95.3,3275.15,No
7432-FFVAR,Yes,No,No,No,Yes,Yes,No,Yes,No,Female,Fiber optic,One year,Bank transfer (automatic),0,46,90.95,4236.6,No
7246-ZGQDF,Yes,No,Yes,No,No,Yes,No,No,No,Female,DSL,Month-to-month,Electronic check,0,1,54.5,54.5,No
7000-WCEVQ,No,Yes,No,No,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Mailed check,1,20,61.6,1174.35,Yes
0727-IWKVK,No,No,No,Yes,Yes,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,9,79.9,741.7,Yes
5959-BELXA,No,Yes,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),1,32,96.15,3019.25,Yes
4456-RHSNB,Yes,No,No,No,Yes,No,No,No,Yes,Female,DSL,Month-to-month,Bank transfer (automatic),0,19,49.6,962.9,No
3512-IZIKN,No,Yes,Yes,No,Yes,Yes,No,No,No,Female,DSL,Two year,Credit card (automatic),0,70,65.3,4759.75,Yes
2481-SBOYW,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,Two year,Credit card (automatic),0,61,25.0,1498.35,No
7109-MFBYV,No,No,No,No,No,No,No,No,No,Male,DSL,Month-to-month,Electronic check,0,26,45.45,1233.15,No
1833-TCXKK,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,45,107.75,4882.8,No
1832-PEUTS,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Male,Fiber optic,Two year,Credit card (automatic),0,62,89.1,5411.65,No
6141-OOXUQ,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,1,19.65,19.65,Yes
8660-BUETV,No,No,No,No,No,No,No,No,No,Female,DSL,Month-to-month,Mailed check,0,3,44.75,148.05,No
0580-PIQHM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Female,Fiber optic,One year,Bank transfer (automatic),0,41,101.6,3930.55,No
5696-CEIQJ,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Male,Fiber optic,Two year,Bank transfer (automatic),0,67,103.15,6895.5,No
7503-ZGUZJ,No,Yes,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,1,84.65,84.65,Yes
1696-HXOWK,No,Yes,Yes,Yes,No,No,Yes,No,No,Female,Fiber optic,One year,Mailed check,0,71,95.65,6856.95,No
3026-ATZYV,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Female,DSL,One year,Bank transfer (automatic),0,37,75.1,2658.8,No
4012-YCFAI,No,No,Yes,Yes,No,Yes,No,No,Yes,Male,DSL,Two year,Mailed check,0,60,61.35,3766.2,No
2506-TNFCO,No,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,1,69.55,69.55,Yes
9970-QBCDA,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Credit card (automatic),0,6,19.7,129.55,No
8718-PTMEZ,No,No,No,Yes,No,No,No,No,Yes,Female,DSL,Month-to-month,Electronic check,0,13,31.05,347.25,Yes
9496-IVVRP,Yes,No,Yes,No,No,No,No,No,No,Female,DSL,Month-to-month,Bank transfer (automatic),0,11,51.0,581.7,No
2207-OBZNX,No,No,Yes,No,No,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,7,51.0,354.05,Yes
2657-VPXTA,Yes,No,No,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,10,88.85,929.45,No
6551-VLJMV,No,No,No,No,No,No,No,No,No,Male,No,Two year,Credit card (automatic),0,34,20.05,679.0,No
1221-GHZEP,No,No,Yes,No,No,Yes,No,Yes,Yes,Female,DSL,Two year,Mailed check,0,62,65.1,3846.75,No
9289-LBQVU,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Male,DSL,One year,Mailed check,0,64,70.15,4480.7,No
6142-VSJQO,Yes,No,No,No,No,No,No,No,Yes,Female,DSL,Month-to-month,Bank transfer (automatic),0,1,44.35,44.35,Yes
3458-IDMFK,No,No,No,No,No,No,No,No,Yes,Male,No,Two year,Mailed check,0,25,20.75,499.4,No
6933-FHBZC,No,No,No,Yes,Yes,No,No,No,Yes,Female,DSL,One year,Mailed check,0,26,56.05,1553.2,No
0221-NAUXK,Yes,No,No,No,No,No,No,No,Yes,Male,No,One year,Bank transfer (automatic),0,10,19.95,219.5,No
9770-KXGQU,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Female,Fiber optic,One year,Mailed check,0,53,98.6,5311.85,No
6437-UKHMV,No,No,No,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,7,79.7,586.05,Yes
6538-POCHL,No,No,No,Yes,Yes,No,No,No,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),0,33,79.0,2576.8,No
6726-NNFWD,No,No,No,Yes,Yes,No,No,Yes,No,Female,Fiber optic,Two year,Credit card (automatic),1,71,89.45,6435.25,No
3002-WQZWT,No,Yes,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,29,74.2,1993.25,No
4277-UDIEF,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Male,DSL,Month-to-month,Bank transfer (automatic),0,24,81.0,1923.85,No
1208-NBVFH,Yes,No,No,No,Yes,No,No,No,Yes,Male,DSL,Month-to-month,Electronic check,0,20,49.6,939.8,No
4912-PIGUY,No,Yes,No,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,1,84.6,84.6,No
1114-CENIM,Yes,Yes,No,Yes,No,No,No,No,Yes,Male,DSL,Month-to-month,Credit card (automatic),0,54,55.0,3092.65,Yes
6060-DRTNL,No,No,No,No,Yes,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Mailed check,1,5,84.85,415.55,Yes
2725-TTRIQ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),0,72,84.2,5986.55,No
3374-TTZTK,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,0,52,106.3,5487.0,No
8990-ZXLSU,No,No,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Electronic check,0,9,69.05,651.5,No
2275-RBYQS,No,No,No,No,No,No,No,No,Yes,Female,DSL,Month-to-month,Mailed check,0,1,45.4,45.4,No
8473-VUVJN,No,Yes,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,1,73.65,73.65,Yes
6289-CPNLD,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Male,DSL,One year,Mailed check,0,33,73.9,2405.05,Yes
5536-SLHPM,No,Yes,No,No,Yes,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,55,77.75,4458.15,Yes
4419-UJMUS,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,0,69,99.35,6856.45,No
7794-JASDG,No,No,Yes,No,No,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,1,50.75,50.75,No
7609-YBPXG,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Male,DSL,Two year,Bank transfer (automatic),0,54,87.1,4735.2,No
5519-TEEUH,Yes,No,No,No,No,No,No,No,Yes,Male,No,One year,Mailed check,0,33,20.15,682.15,No
7856-GANIL,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Male,Fiber optic,One year,Bank transfer (automatic),1,45,98.7,4525.8,No
0804-XBFBV,Yes,No,No,No,No,No,No,No,No,Female,DSL,Month-to-month,Electronic check,0,11,25.2,321.05,No
2676-OXPPQ,No,No,Yes,Yes,No,No,No,No,Yes,Male,DSL,Month-to-month,Bank transfer (automatic),0,6,55.7,335.65,No
3703-TTEPD,No,No,Yes,No,Yes,No,Yes,No,No,Male,DSL,Month-to-month,Bank transfer (automatic),0,21,65.35,1424.4,No
2799-TSLAG,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,Two year,Bank transfer (automatic),0,65,25.3,1748.55,No
0196-VULGZ,No,Yes,No,No,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,6,84.35,474.9,Yes
8837-VVWLQ,No,No,Yes,No,No,No,Yes,No,No,Female,Fiber optic,Month-to-month,Electronic check,0,8,84.95,668.4,Yes
2696-NARTR,No,No,No,No,No,Yes,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,11,73.85,926.25,Yes
2208-NKVVH,Yes,Yes,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,43,24.25,1077.95,No
7614-QVWQL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Male,DSL,One year,Bank transfer (automatic),0,49,51.8,2541.25,Yes
1976-CFOCS,No,No,No,No,No,No,No,No,No,Female,DSL,Month-to-month,Electronic check,1,1,46.0,46.0,Yes
4631-OACRM,No,No,No,No,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,15,79.4,1156.1,Yes
7139-JZFVG,Yes,No,Yes,Yes,Yes,No,No,No,No,Male,DSL,Two year,Bank transfer (automatic),0,60,60.5,3694.45,No
4987-GQWPO,No,No,No,No,No,No,No,No,No,Male,DSL,Month-to-month,Credit card (automatic),0,17,25.1,382.8,No
3755-JBMNH,No,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),1,16,71.8,1167.8,Yes
1757-TCATG,Yes,No,No,No,No,No,No,No,No,Male,No,One year,Bank transfer (automatic),0,35,20.05,746.75,No
6345-ULYRW,No,Yes,No,Yes,No,No,No,Yes,No,Male,Fiber optic,One year,Mailed check,1,44,88.4,3912.9,Yes
4776-XSKYQ,Yes,No,No,No,No,Yes,No,No,No,Female,DSL,One year,Credit card (automatic),0,12,30.25,368.85,No
8048-DSDFQ,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,1,20.2,20.2,No
5753-QQWPW,No,No,Yes,Yes,No,Yes,No,No,Yes,Female,DSL,One year,Electronic check,0,28,59.9,1654.7,No
6010-DDPPW,No,Yes,No,No,No,No,No,No,No,Male,No,Two year,Bank transfer (automatic),0,70,25.15,1940.85,No
1809-DMJHQ,Yes,No,No,No,No,No,No,No,No,Female,DSL,Month-to-month,Mailed check,0,5,46.0,221.7,Yes
6693-FRIRW,No,No,No,Yes,Yes,No,Yes,Yes,No,Male,Fiber optic,Month-to-month,Credit card (automatic),0,18,101.3,1794.65,No
6586-MYGKD,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Male,DSL,Two year,Credit card (automatic),0,70,76.95,5289.8,No
3173-NVMPX,Yes,Yes,No,Yes,No,No,No,No,Yes,Female,DSL,Month-to-month,Mailed check,0,9,55.3,501.2,No
0248-PGHBZ,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Female,Fiber optic,Two year,Bank transfer (automatic),1,67,92.45,6140.85,No
0623-GDISB,No,No,Yes,No,No,No,No,No,Yes,Female,DSL,Month-to-month,Bank transfer (automatic),0,1,48.45,48.45,No
2892-GESUL,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,18,19.35,309.25,No
6923-EFPNL,No,Yes,No,No,No,No,No,No,No,Male,DSL,Month-to-month,Credit card (automatic),0,4,51.75,201.1,Yes
7472-EQOAV,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Male,Fiber optic,One year,Bank transfer (automatic),1,71,86.7,6179.35,No
9574-RKJIF,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,30,94.4,2838.7,Yes
2043-WVTQJ,No,No,Yes,No,Yes,No,No,No,No,Male,DSL,Month-to-month,Mailed check,0,1,55.7,55.7,No
8034-RYTVV,No,Yes,Yes,No,Yes,No,No,No,Yes,Female,Fiber optic,One year,Credit card (automatic),0,55,84.25,4589.85,No
3863-QSTYI,No,No,No,No,Yes,Yes,Yes,No,Yes,Male,DSL,Month-to-month,Electronic check,0,59,64.65,3735.45,No
2619-WFQWU,No,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Mailed check,0,1,70.15,70.15,Yes
5044-LRQAQ,No,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,7,69.2,477.55,No
1716-LSAMB,Yes,No,Yes,No,No,Yes,No,No,No,Male,DSL,Two year,Bank transfer (automatic),0,45,54.65,2553.7,No
1333-PBMXB,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,One year,Bank transfer (automatic),0,54,24.75,1342.15,No
6546-OPBBH,Yes,Yes,No,No,No,No,No,No,Yes,Male,No,One year,Mailed check,0,51,23.95,1216.35,No
5985-BEHZK,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Female,Fiber optic,One year,Credit card (automatic),1,72,105.0,7578.05,No
9127-QRZMH,No,No,Yes,Yes,No,Yes,No,No,Yes,Male,DSL,One year,Bank transfer (automatic),0,44,59.85,2603.95,No
5919-VCZYM,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,2,20.05,42.7,No
9644-KVCNC,No,Yes,No,No,Yes,No,Yes,No,Yes,Female,Fiber optic,One year,Bank transfer (automatic),0,66,92.15,6056.9,No
2137-DQMEV,Yes,No,Yes,Yes,No,No,Yes,No,No,Male,DSL,One year,Mailed check,0,68,44.8,2983.65,No
8174-LNWMW,No,No,No,No,No,No,No,No,No,Female,No,Two year,Credit card (automatic),0,31,20.9,689.35,No
9279-CJEOJ,No,Yes,No,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),1,21,95.4,2025.1,No
7964-VEXDG,Yes,Yes,Yes,No,No,No,No,No,No,Male,Fiber optic,Month-to-month,Electronic check,0,21,80.35,1747.2,No
2404-JIBFC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),0,55,85.1,4657.95,No
0778-NELLA,No,No,No,No,No,No,Yes,No,Yes,Male,DSL,Month-to-month,Credit card (automatic),0,9,34.7,296.1,Yes
8029-XYPWT,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Bank transfer (automatic),1,71,115.05,8016.6,No
4614-NUVZD,No,No,No,No,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,1,81.1,81.1,Yes
4632-PAOYU,Yes,No,No,No,No,No,No,No,No,Male,No,One year,Mailed check,0,22,19.95,433.5,No
3803-KMQFW,Yes,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Mailed check,0,1,20.55,20.55,Yes
6804-GDMOI,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Two year,Electronic check,0,61,106.6,6428.4,Yes
2990-OGYTD,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Bank transfer (automatic),0,67,86.15,5883.85,No
6646-JPPHA,No,No,Yes,Yes,No,No,No,No,No,Female,Fiber optic,Month-to-month,Electronic check,1,14,78.85,1043.8,No
9572-MTILT,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,59,106.75,6252.9,Yes
7658-UYUQS,No,No,No,No,Yes,No,Yes,No,No,Male,Fiber optic,Month-to-month,Bank transfer (automatic),1,21,86.55,1857.25,No
7880-XSOJX,No,No,Yes,Yes,No,Yes,No,No,No,Male,DSL,Month-to-month,Mailed check,0,4,42.4,146.4,No
9611-CTWIH,No,No,No,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,3,89.45,240.45,Yes
4589-IUAJB,No,Yes,No,No,No,No,No,No,No,Male,No,Two year,Bank transfer (automatic),0,70,24.25,1724.15,No
0329-GTIAJ,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,3,97.9,315.3,Yes
8746-BFOAJ,No,No,No,No,No,No,No,No,No,Male,No,One year,Bank transfer (automatic),1,21,20.5,429.55,No
8457-XIGKN,No,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Credit card (automatic),0,20,19.6,356.15,No
6072-NUQCB,Yes,No,No,No,No,No,No,No,No,Male,No,One year,Bank transfer (automatic),0,22,20.25,488.25,No
6629-CZTTH,No,No,No,No,No,No,No,Yes,Yes,Male,DSL,Month-to-month,Mailed check,0,1,55.7,55.7,Yes
8838-GPHZP,No,No,No,No,No,No,No,No,Yes,Female,No,Two year,Mailed check,0,63,20.6,1298.7,No
8750-QWZAJ,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Bank transfer (automatic),0,70,19.8,1378.75,No
5364-EVNIB,No,No,No,Yes,Yes,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,13,79.8,973.45,Yes
